trip_id	household_id	person_n	trip_n	travel_mode	purpose	fueltype	faretype	bus_scale	survey_year	travel_year	travel_month	travel_date	day_of_week	start_time	age	female	driving_license	car_ownership	distance	dur_walking	dur_cycling	dur_pt_access	dur_pt_rail	dur_pt_bus	dur_pt_int	pt_interchanges	dur_driving	cost_transit	cost_driving_fuel	cost_driving_ccharge	driving_traffic_percent
39097	8359	0	1	4	3	2	1	1.0	2	2013	8	18	7	14.66666667	23	0	1	1	970	0.2763888889999999	0.076666667	0.170833333	0.0	0.066666667	0.0	0	0.0825	1.5	0.18	0.0	0.282828
39098	8359	0	2	4	3	2	1	1.0	2	2013	8	18	7	17.5	23	0	1	1	7561	1.801666667	0.496944444	0.314444444	0.233333333	0.0	0.0	0	0.369722222	1.5	1.25	0.0	0.358377
39100	8359	1	0	4	3	2	1	1.0	2	2013	8	18	7	18.0	55	0	1	1	7561	1.801666667	0.496944444	0.314444444	0.233333333	0.0	0.0	0	0.364722222	1.5	1.25	0.0	0.362529
39162	8376	0	0	2	3	2	1	1.0	2	2013	8	19	1	9.0	26	1	0	1	3897	0.993055556	0.308333333	0.208055556	0.0	0.178888889	0.0	0	0.190555556	1.5	0.59	0.0	0.217201
39204	8387	0	3	3	1	1	4	1.0	2	2013	8	19	1	19.0	36	0	1	1	9053	2.167222222	0.783055556	0.2175	0.316666667	0.0	0.1166666669999999	1	0.567777778	1.85	1.81	0.0	0.594912
39215	8390	0	1	3	3	6	5	0.0	2	2013	8	20	2	14.58333333	67	1	1	0	2791	0.707777778	0.203611111	0.059722222	0.0	0.183333333	0.0	0	0.161111111	0.0	0.49	0.0	0.1310339999999999
39229	8393	1	2	1	3	6	5	0.0	2	2013	8	20	2	19.5	75	0	1	0	769	0.227777778	0.120277778	0.123333333	0.016666667	0.0	0.0	0	0.071944444	0.0	0.16	0.0	0.80695
39279	8404	0	4	4	5	2	5	0.0	2	2013	8	21	3	20.25	68	1	1	1	2737	0.6647222220000001	0.243611111	0.1072222219999999	0.0	0.1555555559999999	0.0	0	0.146111111	0.0	0.4	0.0	0.262357
39280	8404	1	0	4	3	2	5	0.0	2	2013	8	21	3	12.5	67	0	1	1	2404	0.611944444	0.198611111	0.220277778	0.0	0.1216666669999999	0.0	0	0.158333333	0.0	0.37	0.0	0.108772
39283	8405	0	0	4	3	1	5	0.0	2	2013	8	21	3	11.0	67	1	1	2	729	0.179166667	0.053055556	0.067777778	0.0	0.033888889	0.0	0	0.0577777779999999	0.0	0.14	0.0	0.149038
39301	8409	0	0	3	1	6	1	1.0	2	2013	8	21	3	7.5	32	1	0	0	3541	0.835555556	0.2875	0.243611111	0.1	0.0	0.0	0	0.253611111	1.7	0.59	0.0	0.407448
39321	8411	4	1	1	3	1	1	1.0	2	2013	8	21	3	12.5	22	0	0	1	1681	0.465	0.133055556	0.167222222	0.0	0.108888889	0.0	0	0.1030555559999999	1.5	0.31	0.0	0.264151
39333	8413	1	6	3	3	1	5	0.0	2	2013	8	21	3	16.91666667	62	1	0	1	2814	0.642222222	0.186111111	0.059722222	0.0	0.1825	0.0	0	0.222222222	0.0	0.68	0.0	0.15375
39353	8417	2	3	4	3	2	5	0.0	2	2013	8	21	3	14.66666667	10	1	0	2	6319	1.4847222219999998	0.455	0.1744444439999999	0.2166666669999999	0.0	0.0	0	0.3316666669999999	0.0	0.97	0.0	0.324121
39354	8417	3	0	4	3	2	5	0.0	2	2013	8	21	3	8.5	7	1	0	2	2632	0.6647222220000001	0.193055556	0.153333333	0.0	0.201666667	0.0	0	0.2369444439999999	0.0	0.44	0.0	0.403283
39357	8417	3	3	1	5	2	5	0.0	2	2013	8	21	3	13.83333333	7	1	0	2	2119	0.6727777779999999	0.2275	0.218055556	0.0	0.226111111	0.142777778	1	0.161388889	0.0	0.45	0.0	0.234079
39369	8421	0	0	3	3	6	5	0.0	2	2013	8	22	4	10.0	77	0	1	0	3255	0.766388889	0.246111111	0.046388889	0.0	0.220277778	0.0	0	0.165277778	0.0	0.49	0.0	0.0789916
39372	8422	0	1	4	5	6	5	0.0	2	2013	8	22	4	17.0	61	1	0	0	7053	1.785	0.555	0.324166667	0.15	0.0	0.0	0	0.542222222	0.0	1.55	0.0	0.443135
39408	8430	1	1	1	5	2	1	1.0	2	2013	8	22	4	12.5	32	1	1	1	388	0.1075	0.075833333	0.039444444	0.0	0.028611111	0.0	0	0.0475	1.5	0.08	10.5	0.7076020000000001
39414	8432	0	1	1	5	2	1	1.0	2	2013	8	23	5	12.5	40	1	1	1	683	0.146388889	0.048333333	0.0	0.0	0.091666667	0.0	0	0.070833333	1.5	0.13	0.0	0.470588
39415	8432	0	2	1	5	2	1	1.0	2	2013	8	23	5	13.0	40	1	1	1	683	0.149722222	0.0388888889999999	0.022222222	0.0	0.095	0.0	0	0.045833333	1.5	0.09	0.0	0.369697
39421	8434	0	1	3	5	6	1	1.0	2	2013	8	23	5	9.166666667	20	1	0	0	1417	0.3266666669999999	0.088888889	0.108333333	0.033333333	0.0	0.0	0	0.101944444	1.5	0.28	0.0	0.313352
39446	8439	1	1	3	1	1	1	1.0	2	2013	8	23	5	14.75	58	1	0	1	7834	1.941388889	0.5605555560000001	0.208611111	0.1166666669999999	0.341388889	0.097222222	1	0.543888889	3.0	1.64	0.0	0.337589
39450	8440	0	3	4	3	1	5	0.0	2	2013	8	23	5	17.93333333	66	0	1	1	1351	0.335	0.1030555559999999	0.140833333	0.0	0.1	0.0	0	0.109722222	0.0	0.3	0.0	0.177215
39467	8443	1	0	1	3	6	1	1.0	2	2013	8	24	6	14.0	27	1	0	0	2617	0.7125	0.218333333	0.145	0.05	0.0	0.0	0	0.173333333	1.5	0.45	0.0	0.331731
39491	8450	0	2	3	3	5	1	1.0	2	2013	8	24	6	19.0	38	1	1	2	1684	0.454444444	0.166388889	0.196666667	0.033333333	0.0	0.0	0	0.141944444	1.5	0.51	0.0	0.0821918
39507	8454	1	2	1	3	1	5	0.0	2	2013	8	24	6	11.91666667	72	0	1	1	867	0.201388889	0.078888889	0.073888889	0.0	0.049722222	0.0	0	0.088055556	0.0	0.19	0.0	0.429022
39527	8461	1	4	3	3	1	5	0.0	2	2013	8	25	7	16.66666667	61	0	1	2	1461	0.393611111	0.110555556	0.0897222219999999	0.0	0.119444444	0.0	0	0.118888889	0.0	0.3	0.0	0.0864486
39534	8463	1	1	1	3	1	5	0.0	2	2013	8	25	7	11.75	66	0	0	1	1100	0.323055556	0.103888889	0.156388889	0.0	0.058333333	0.0	0	0.089444444	0.0	0.24	0.0	0.149068
39556	8466	1	1	4	3	2	1	1.0	2	2013	8	25	7	11.5	56	1	0	1	2425	0.628611111	0.2	0.242777778	0.0	0.1	0.0	0	0.165555556	1.5	0.43	0.0	0.102349
39563	8469	0	0	1	3	6	5	0.0	2	2013	8	26	1	15.0	38	1	0	0	1344	0.285277778	0.0825	0.0711111109999999	0.0	0.151666667	0.0	0	0.075277778	0.0	0.19	0.0	0.343173
39572	8471	1	3	4	5	2	1	1.0	2	2013	8	26	1	16.66666667	36	1	1	1	4156	0.953333333	0.369722222	0.1036111109999999	0.0	0.277777778	0.0	0	0.242777778	1.5	0.6	0.0	0.26659
39578	8473	0	0	3	3	6	1	1.0	2	2013	8	26	1	18.0	59	0	0	0	1587	0.378333333	0.146666667	0.099722222	0.0	0.131666667	0.0	0	0.123888889	1.5	0.29	0.0	0.349776
39588	8477	0	0	4	3	2	1	1.0	2	2013	8	26	1	12.0	50	0	1	1	4976	1.259166667	0.481388889	0.2072222219999999	0.0	0.395555556	0.1166666669999999	1	0.349722222	3.0	0.79	0.0	0.283558
39597	8477	4	3	4	3	2	5	0.0	2	2013	8	26	1	15.26666667	5	1	0	1	4976	1.229722222	0.369166667	0.2738888889999999	0.133333333	0.122777778	0.083333333	1	0.374166667	0.0	0.79	0.0	0.334076
39617	8483	1	1	1	5	1	1	1.0	2	2013	8	26	1	11.5	23	0	1	1	231	0.049166667	0.020277778	0.033888889	0.0	0.022777778	0.0	0	0.013333333	1.5	0.04	0.0	0.3125
39619	8483	1	4	3	3	1	1	1.0	2	2013	8	26	1	21.83333333	23	0	1	1	12763	3.0161111110000003	0.935833333	0.124444444	0.0	0.755277778	0.1166666669999999	1	0.485833333	3.0	2.04	0.0	0.297313
39634	8489	0	2	4	5	1	1	1.0	2	2013	8	27	2	10.5	58	1	1	1	4426	1.097777778	0.355833333	0.288055556	0.0	0.295833333	0.0	0	0.208611111	1.5	0.71	0.0	0.142477
39635	8489	0	3	4	3	1	1	1.0	2	2013	8	27	2	11.0	58	1	1	1	8247	2.194166667	0.6325	0.085833333	0.1	0.6369444439999999	0.433333333	2	0.409166667	4.5	1.4	0.0	0.13442
39642	8489	2	1	4	5	1	5	0.0	2	2013	8	27	2	9.5	27	0	0	1	4426	1.081388889	0.378055556	0.24	0.0	0.303333333	0.0	0	0.218055556	0.0	0.72	0.0	0.238217
39644	8489	2	3	4	3	1	5	0.0	2	2013	8	27	2	11.0	27	0	0	1	8247	2.194166667	0.6325	0.085833333	0.1	0.6369444439999999	0.433333333	2	0.409166667	0.0	1.4	0.0	0.13442
39667	8492	1	6	1	5	2	5	0.0	2	2013	8	27	2	17.08333333	65	1	1	1	267	0.076666667	0.0213888889999999	0.0313888889999999	0.0	0.016111111	0.0	0	0.023888889	0.0	0.05	0.0	0.767442
39677	8493	1	5	4	3	2	1	1.0	2	2013	8	27	2	15.5	64	0	1	1	13030	3.026666667	0.8816666670000001	0.111666667	0.2	0.440555556	0.2475	2	0.627777778	5.8	1.78	0.0	0.4066369999999999
39708	8503	1	1	1	3	1	5	0.0	2	2013	8	28	3	17.0	77	1	0	1	272	0.077222222	0.037777778	0.062222222	0.0	0.023055556	0.0	0	0.0225	0.0	0.07	0.0	0.160494
39709	8504	0	0	3	3	6	5	0.0	2	2013	8	28	3	10.75	68	1	0	0	1747	0.523055556	0.138611111	0.0847222219999999	0.0	0.149166667	0.0	0	0.109444444	0.0	0.32	0.0	0.0812183
39725	8508	0	3	1	3	6	1	1.0	2	2013	8	28	3	15.83333333	56	1	0	0	1074	0.296666667	0.111111111	0.086944444	0.0	0.085	0.0	0	0.0627777779999999	1.5	0.17	0.0	0.588496
39735	8511	3	3	3	5	2	5	0.0	2	2013	8	28	3	14.5	5	0	0	1	1658	0.415277778	0.135	0.2225	0.0	0.073055556	0.0	0	0.133333333	0.0	0.27	0.0	0.28125
39736	8512	0	0	3	3	5	5	0.0	2	2013	8	29	4	12.0	70	0	0	1	1249	0.431388889	0.1216666669999999	0.041666667	0.0	0.2	0.0	0	0.121944444	0.0	0.42	0.0	0.405467
39747	8515	3	0	3	3	6	4	1.0	2	2013	8	29	4	10.0	20	1	0	0	4726	1.2075	0.3338888889999999	0.1725	0.0	0.361944444	0.0	0	0.292222222	1.5	0.85	0.0	0.362167
39751	8516	0	1	4	5	1	1	1.0	2	2013	8	29	4	10.5	39	1	1	1	8459	2.030555556	0.760277778	0.048333333	0.2	0.2166666669999999	0.2	2	0.640833333	3.9	1.81	10.5	0.504985
39770	8519	0	2	4	3	1	1	1.0	2	2013	8	29	4	11.0	53	1	1	1	3237	0.795277778	0.264722222	0.132222222	0.0	0.251111111	0.0	0	0.197222222	1.5	0.62	0.0	0.128169
39771	8519	0	5	4	3	1	1	1.0	2	2013	8	29	4	12.25	53	1	1	1	3259	0.7725	0.235833333	0.17	0.0	0.243333333	0.0	0	0.205555556	1.5	0.65	0.0	0.164865
39780	8519	5	0	4	3	1	3	0.0	2	2013	8	29	4	11.0	15	1	0	1	3237	0.795277778	0.264722222	0.132222222	0.0	0.251111111	0.0	0	0.197222222	0.0	0.62	0.0	0.128169
39797	8522	0	1	4	1	1	1	1.0	2	2013	8	29	4	19.66666667	44	1	1	1	7048	1.715277778	0.497222222	0.229444444	0.0	0.516388889	0.071666667	1	0.361388889	3.0	1.28	0.0	0.31053
39802	8523	1	0	4	3	1	1	1.0	2	2013	8	29	4	10.0	39	1	0	1	1815	0.5019444439999999	0.155277778	0.120277778	0.0	0.203333333	0.0	0	0.148055556	1.5	0.46	0.0	0.258912
39810	8524	0	6	3	3	6	1	1.0	2	2013	8	29	4	21.0	32	0	0	0	3967	0.940555556	0.313055556	0.033055556	0.0	0.5166666670000001	0.0	0	0.24	1.5	0.63	0.0	0.208333
39822	8528	0	0	4	3	6	1	1.0	2	2013	8	30	5	9.5	42	0	1	0	1143	0.260555556	0.068611111	0.041388889	0.0	0.06	0.0	0	0.054166667	1.5	0.16	0.0	0.102564
39842	8533	1	4	4	3	2	5	0.0	2	2013	8	30	5	17.0	55	0	1	1	2041	0.501111111	0.161388889	0.135555556	0.0	0.206388889	0.0	0	0.135833333	0.0	0.35	0.0	0.210634
39847	8535	1	1	1	3	1	5	0.0	2	2013	8	30	5	16.75	62	0	1	1	990	0.2491666669999999	0.108611111	0.130833333	0.0	0.067777778	0.0	0	0.129722222	0.0	0.36	0.0	0.462527
39878	8542	0	3	4	3	1	1	1.0	2	2013	8	30	5	16.0	32	1	0	1	8370	1.972777778	0.553055556	0.044166667	0.0	0.751388889	0.208333333	2	0.447222222	4.5	1.37	0.0	0.314286
39901	8545	2	6	4	3	2	5	0.0	2	2013	8	31	6	18.0	10	0	0	2	14943	3.7425	1.271111111	0.533055556	0.5	0.0	0.133333333	1	0.7080555559999999	0.0	2.28	0.0	0.5237350000000001
39903	8545	3	5	4	3	2	5	0.0	2	2013	8	31	6	14.5	8	0	0	2	14943	3.634166667	1.187222222	0.3544444439999999	0.4	0.4575	0.0925	1	0.7113888890000001	0.0	2.19	0.0	0.6064039999999999
39909	8546	0	1	4	3	1	1	1.0	2	2013	8	31	6	11.5	36	0	1	1	3981	1.003611111	0.332222222	0.090277778	0.0	0.3963888889999999	0.0	0	0.3075	1.5	0.8	0.0	0.187895
39918	8547	1	3	3	3	6	1	1.0	2	2013	8	31	6	17.0	32	1	1	0	4307	0.996666667	0.324444444	0.101388889	0.2	0.0	0.1166666669999999	1	0.275	4.8	0.7	0.0	0.278788
39965	8556	0	0	3	3	6	1	1.0	2	2013	8	31	6	10.0	31	1	1	1	7338	1.686111111	0.607777778	0.1888888889999999	0.35	0.0	0.1	1	0.473055556	3.9	1.21	10.5	0.6476810000000001
39983	8557	1	0	1	3	6	1	1.0	2	2013	8	31	6	12.0	49	0	1	0	1022	0.318611111	0.098333333	0.135833333	0.066666667	0.0	0.0	0	0.140277778	1.5	0.26	0.0	0.306931
39995	8558	1	0	4	3	1	1	1.0	2	2013	8	31	6	12.5	33	1	1	2	10786	2.659722222	0.78	0.069166667	0.316666667	0.330555556	0.334444444	3	0.616111111	4.5	1.94	0.0	0.408476
40004	8560	0	3	3	5	6	5	0.0	2	2013	8	31	6	14.91666667	78	0	0	0	5915	1.4416666669999998	0.408611111	0.105555556	0.0	0.391111111	0.0	0	0.300277778	0.0	0.91	0.0	0.258094
40060	8571	1	6	3	3	1	4	1.0	2	2013	9	1	7	20.5	23	1	0	1	5655	1.406111111	0.52	0.111944444	0.0	0.429722222	0.0	0	0.31	1.5	0.96	0.0	0.396953
40079	8577	0	0	2	3	6	1	1.0	2	2013	9	1	7	16.0	31	1	1	0	1549	0.402777778	0.134166667	0.231388889	0.0	0.125	0.0	0	0.156944444	1.5	0.37	0.0	0.4353979999999999
40090	8581	0	1	1	4	1	1	1.0	2	2013	9	1	7	12.0	26	0	1	1	1610	0.456111111	0.129444444	0.368055556	0.0	0.053333333	0.0	0	0.138888889	1.5	0.35	0.0	0.068
40101	8583	1	5	4	3	1	1	1.0	2	2013	9	1	7	15.41666667	34	0	1	1	924	0.275277778	0.098055556	0.093055556	0.0	0.091388889	0.0	0	0.0886111109999999	1.5	0.22	0.0	0.357367
40105	8584	0	1	4	3	1	5	0.0	2	2013	9	1	7	16.16666667	80	1	1	1	1931	0.512777778	0.153611111	0.207777778	0.0	0.078888889	0.0	0	0.168611111	0.0	0.48	0.0	0.0395386999999999
40125	8587	1	0	1	3	1	5	0.0	2	2013	9	1	7	11.0	65	1	1	2	1603	0.461944444	0.155	0.095833333	0.0	0.219444444	0.0	0	0.131111111	0.0	0.38	0.0	0.0741525
40148	8592	1	2	4	5	1	1	1.0	2	2013	9	1	7	13.5	34	1	1	1	2078	0.4719444439999999	0.145555556	0.159722222	0.0	0.147777778	0.0	0	0.165833333	1.5	0.39	0.0	0.542714
40172	8597	0	2	4	3	1	5	0.0	2	2013	9	2	1	19.0	68	0	1	1	9461	2.25	0.795	0.2638888889999999	0.0	0.4477777779999999	0.0	0	0.403055556	0.0	1.54	0.0	0.203997
40174	8598	0	0	1	3	2	5	0.0	2	2013	9	2	1	8.0	49	1	0	1	2440	0.635555556	0.185	0.231388889	0.0	0.086944444	0.0	0	0.112777778	0.0	0.35	0.0	0.182266
40178	8598	0	4	3	3	2	5	0.0	2	2013	9	2	1	17.0	49	1	0	1	2518	0.558888889	0.1436111109999999	0.115833333	0.0	0.1472222219999999	0.0	0	0.123055556	0.0	0.36	0.0	0.124154
40189	8598	2	1	4	5	2	1	0.0	2	2013	9	2	1	21.0	18	0	0	1	2550	0.566944444	0.138333333	0.0875	0.0	0.088888889	0.0	0	0.089444444	0.0	0.31	0.0	0.068323
40242	8610	0	2	1	3	6	1	1.0	2	2013	9	2	1	21.0	35	0	0	0	856	0.305833333	0.075277778	0.108333333	0.0	0.066666667	0.0	0	0.0922222219999999	1.5	0.22	0.0	0.180723
40249	8611	1	3	4	4	1	1	1.0	2	2013	9	2	1	15.0	37	1	1	1	4324	1.111944444	0.34	0.1566666669999999	0.0	0.426388889	0.1125	1	0.282777778	3.0	0.91	0.0	0.4253439999999999
40256	8611	3	2	4	3	1	5	0.0	2	2013	9	2	1	22.0	9	1	0	1	1737	0.419166667	0.150833333	0.158333333	0.0	0.1375	0.0	0	0.138333333	0.0	0.39	0.0	0.0461846999999999
40308	8619	1	5	1	2	2	1	1.0	2	2013	9	3	2	15.16666667	39	1	0	1	623	0.261944444	0.079166667	0.187777778	0.0	0.052777778	0.0	0	0.077222222	1.5	0.17	0.0	0.0899281
40327	8623	1	0	3	1	1	1	1.0	2	2013	9	3	2	5.0	55	0	0	1	2915	0.719166667	0.253055556	0.089444444	0.0	0.1694444439999999	0.0	0	0.140555556	1.5	0.44	0.0	0.0849802
40356	8631	0	5	1	2	1	1	1.0	2	2013	9	4	3	14.91666667	44	1	1	2	617	0.154444444	0.057222222	0.098055556	0.0	0.042222222	0.0	0	0.053888889	1.5	0.13	0.0	0.0
40370	8633	1	1	4	3	1	1	1.0	2	2013	9	4	3	18.5	32	1	1	1	4798	1.222222222	0.4513888889999999	0.0922222219999999	0.0	0.5297222220000001	0.135	1	0.368611111	3.0	1.04	0.0	0.338357
40378	8637	0	0	3	3	6	5	0.0	2	2013	9	5	4	18.0	70	0	0	0	3213	0.8330555559999999	0.280277778	0.2097222219999999	0.1166666669999999	0.0	0.0	0	0.1875	0.0	0.52	0.0	0.297778
40386	8639	1	0	3	1	4	1	1.0	2	2013	9	5	4	8.0	43	1	1	2	13677	3.294166667	1.153055556	0.2919444439999999	0.6	0.0	0.1	1	1.116666667	3.3	4.86	10.5	0.75597
40400	8640	2	0	4	2	1	5	0.0	2	2013	9	5	4	8.0	8	0	0	1	4719	1.195277778	0.385555556	0.331111111	0.0	0.295833333	0.068055556	1	0.269722222	0.0	0.79	0.0	0.320288
40401	8640	2	1	4	2	1	5	0.0	2	2013	9	5	4	15.91666667	8	0	0	1	4719	1.138055556	0.321111111	0.490833333	0.066666667	0.0	0.0	0	0.328611111	0.0	0.85	0.0	0.2671179999999999
40402	8641	0	0	3	3	6	4	0.5	2	2013	9	5	4	17.0	28	0	1	0	3321	0.777222222	0.235	0.210833333	0.083333333	0.0	0.0	0	0.225277778	1.6	0.56	10.5	0.443896
40437	8648	3	2	4	2	2	5	0.0	2	2013	9	5	4	16.08333333	7	1	0	2	4112	0.978888889	0.289722222	0.24	0.0	0.2575	0.0	0	0.196944444	0.0	0.56	0.0	0.184767
40443	8649	0	10	4	2	2	1	1.0	2	2013	9	5	4	15.25	33	1	1	2	623	0.220833333	0.068055556	0.1011111109999999	0.0	0.05	0.0	0	0.051388889	1.5	0.13	0.0	0.0162162
40473	8654	0	0	4	2	2	1	1.0	2	2013	9	6	5	8.5	36	1	1	1	2277	0.7172222220000001	0.230833333	0.278055556	0.0	0.1566666669999999	0.0	0	0.1675	1.5	0.44	0.0	0.164179
40475	8654	0	2	4	3	2	1	1.0	2	2013	9	6	5	10.5	36	1	1	1	1071	0.250555556	0.076388889	0.131666667	0.0	0.035	0.0	0	0.0675	1.5	0.16	0.0	0.0329218
40516	8659	0	2	1	3	6	1	1.0	2	2013	9	6	5	19.0	76	0	0	0	778	0.203611111	0.058888889	0.113055556	0.0	0.0536111109999999	0.0	0	0.0575	1.5	0.15	0.0	0.0289855
40567	8670	0	0	3	3	1	5	0.0	2	2013	9	6	5	19.0	82	0	1	2	2375	0.5875	0.194722222	0.1255555559999999	0.066666667	0.0	0.0	0	0.183333333	0.0	0.47	0.0	0.725758
40584	8675	2	2	3	3	2	2	0.0	2	2013	9	7	6	12.41666667	16	1	0	2	3826	0.962777778	0.245	0.118333333	0.0	0.368888889	0.0	0	0.233055556	0.0	0.61	0.0	0.191895
40590	8676	1	1	3	1	6	1	1.0	2	2013	9	7	6	17.0	27	1	1	0	19389	4.515833333	1.4841666669999998	0.084444444	0.6	0.366666667	0.2166666669999999	2	1.1775	4.3	3.22	10.5	0.56334
40592	8677	0	1	4	3	1	1	1.0	2	2013	9	7	6	14.0	45	1	0	1	3961	1.072777778	0.350277778	0.140277778	0.0	0.37	0.0	0	0.2325	1.5	0.83	0.0	0.2676219999999999
40625	8686	1	0	4	3	2	1	1.0	2	2013	9	7	6	18.0	47	1	1	2	4211	1.117777778	0.313888889	0.336111111	0.1	0.0	0.0	0	0.215833333	1.5	0.62	0.0	0.208494
40627	8687	0	0	4	3	1	1	1.0	2	2013	9	7	6	10.5	46	1	1	1	5542	1.519444444	0.483055556	0.200555556	0.0	0.335555556	0.133333333	1	0.203055556	3.0	1.02	0.0	0.29275
40628	8687	0	1	4	3	1	1	1.0	2	2013	9	7	6	11.16666667	46	1	1	1	5542	1.561111111	0.4477777779999999	0.148888889	0.0	0.375555556	0.166666667	1	0.2375	3.0	1.03	0.0	0.19883
40655	8694	0	0	1	3	1	5	0.0	2	2013	9	8	7	13.0	79	0	1	1	546	0.144444444	0.044722222	0.083055556	0.0	0.017777778	0.0	0	0.031666667	0.0	0.1	0.0	0.0701753999999999
40656	8694	0	1	1	3	1	5	0.0	2	2013	9	8	7	13.33333333	79	0	1	1	546	0.140277778	0.0375	0.080277778	0.0	0.016944444	0.0	0	0.0308333329999999	0.0	0.1	0.0	0.0990991
40665	8695	0	3	4	3	2	1	1.0	2	2013	9	8	7	20.0	30	1	1	1	1559	0.466111111	0.130277778	0.196111111	0.0	0.116388889	0.0	0	0.0922222219999999	1.5	0.28	0.0	0.1506019999999999
40702	8705	0	5	4	4	1	1	1.0	2	2013	9	9	1	17.25	31	0	1	1	7517	1.896111111	0.67	0.314444444	0.233333333	0.154722222	0.1	1	0.470555556	4.0	1.37	0.0	0.4917359999999999
40713	8708	1	0	3	2	6	5	0.0	2	2013	9	9	1	8.0	9	0	0	0	1755	0.4533333329999999	0.159444444	0.168888889	0.0	0.093888889	0.0	0	0.125277778	0.0	0.35	0.0	0.1995569999999999
40719	8709	1	0	1	1	2	1	1.0	2	2013	9	9	1	8.166666667000001	38	1	0	1	1276	0.364722222	0.1225	0.218333333	0.0	0.070833333	0.0	0	0.112222222	1.5	0.28	0.0	0.35396
40741	8715	0	0	1	3	6	1	1.0	2	2013	9	9	1	11.0	27	0	0	0	626	0.156388889	0.113611111	0.0861111109999999	0.0	0.059722222	0.0	0	0.0825	1.5	0.19	0.0	0.363636
40762	8718	2	0	4	2	1	5	0.0	2	2013	9	9	1	8.333333332999999	7	0	0	1	1977	0.574722222	0.153055556	0.156388889	0.0	0.108055556	0.0	0	0.179166667	0.0	0.52	0.0	0.3658909999999999
40827	8733	1	1	3	1	1	1	1.0	2	2013	9	10	2	19.5	40	0	1	1	5860	1.591388889	0.597777778	0.1794444439999999	0.316666667	0.0	0.133333333	1	0.484444444	2.4	1.32	0.0	0.69094
40853	8741	0	0	3	3	1	5	0.0	2	2013	9	11	3	9.5	72	0	1	2	720	0.2075	0.107777778	0.128333333	0.0	0.016666667	0.0	0	0.054722222	0.0	0.14	0.0	0.4568529999999999
40857	8741	0	5	3	3	1	5	0.0	2	2013	9	11	3	14.66666667	72	0	1	2	2204	0.5972222220000001	0.194166667	0.093055556	0.0	0.198611111	0.0	0	0.209166667	0.0	0.57	0.0	0.288181
40893	8746	3	0	1	2	1	5	0.0	2	2013	9	11	3	8.5	8	1	0	1	1030	0.270555556	0.079166667	0.162222222	0.0	0.066666667	0.0	0	0.081388889	0.0	0.23	0.0	0.0750853
40894	8746	3	1	1	2	1	5	0.0	2	2013	9	11	3	15.5	8	1	0	1	1030	0.277222222	0.080833333	0.1769444439999999	0.0	0.058333333	0.0	0	0.1036111109999999	0.0	0.25	0.0	0.128686
40928	8750	2	2	3	4	2	1	1.0	2	2013	9	11	3	14.66666667	19	1	1	1	2070	0.598888889	0.1819444439999999	0.203333333	0.0	0.238611111	0.0	0	0.176111111	1.5	0.43	0.0	0.2555199999999999
40959	8756	0	1	3	5	6	1	1.0	2	2013	9	11	3	8.433333333	37	1	1	0	3062	0.7688888890000001	0.258333333	0.114722222	0.1	0.128611111	0.1	1	0.240555556	3.2	0.64	0.0	0.430716
40963	8756	2	0	3	2	6	5	0.0	2	2013	9	11	3	8.25	8	0	0	0	1276	0.273333333	0.1025	0.055	0.0	0.0855555559999999	0.0	0	0.1291666669999999	0.0	0.35	0.0	0.0666667
40971	8758	2	1	4	5	1	1	1.0	2	2013	9	11	3	18.08333333	20	1	1	2	1558	0.363888889	0.124444444	0.054722222	0.0	0.133333333	0.0	0	0.099722222	1.5	0.29	0.0	0.2284119999999999
41022	8770	0	1	3	1	6	1	1.0	2	2013	9	12	4	20.0	36	0	1	0	12321	2.904166667	1.1	0.2069444439999999	0.3833333329999999	0.0	0.1	1	0.7819444440000001	2.4	2.06	0.0	0.683126
41048	8776	1	1	4	3	1	1	1.0	2	2013	9	13	5	15.0	20	0	1	2	1399	0.393055556	0.133888889	0.094166667	0.0	0.140555556	0.0	0	0.0875	1.5	0.28	0.0	0.0571428999999999
41057	8778	2	0	4	2	1	5	0.0	2	2013	9	13	5	7.75	10	0	0	1	1898	0.490833333	0.134444444	0.1916666669999999	0.0	0.1191666669999999	0.0	0	0.121111111	0.0	0.35	0.0	0.0917431
41075	8782	0	1	1	5	6	5	0.0	2	2013	9	13	5	13.78333333	65	1	1	0	618	0.1291666669999999	0.031111111	0.083055556	0.0	0.0375	0.0	0	0.063055556	0.0	0.11	0.0	0.374449
41093	8786	1	1	4	5	2	1	1.0	2	2013	9	14	6	16.33333333	46	0	1	1	1223	0.283611111	0.096388889	0.120277778	0.0	0.111111111	0.0	0	0.098333333	1.5	0.22	0.0	0.471751
41099	8787	0	7	1	5	6	1	1.0	2	2013	9	14	6	19.16666667	34	0	0	0	143	0.041111111	0.033888889	0.0258333329999999	0.0	0.015277778	0.0	0	0.066111111	1.5	0.15	0.0	0.563025
41103	8788	1	0	1	3	6	5	0.0	2	2013	9	14	6	10.25	73	0	0	0	696	0.1566666669999999	0.050833333	0.015833333	0.0	0.05	0.0	0	0.033333333	0.0	0.09	0.0	0.341667
41137	8796	0	0	2	3	1	1	1.0	2	2013	9	14	6	13.0	52	1	0	1	1141	0.315277778	0.1172222219999999	0.108055556	0.05	0.0	0.0	0	0.096944444	2.4	0.24	0.0	0.429799
